domanda,risposta_gold,risposta,se_corretta
Quando si terrà l'incontro informativo sul bando Erasmus+ Studio 2024?,B. 16 gennaio 2024 dalle 11:00 alle 13:00,"C
    The text of the correct answer is: 17 gennaio 2024 dalle 11:00 alle 13:00",False
Quando si terrà l'incontro informativo sul bando Erasmus+ Studio 2024/2025?,"A. 16 gennaio 2024, ore 11","A
    The text of the correct answer is: 16 gennaio 2024, ore 11",True
In quale anno è stata creata l'App Job Placement dell'Università di Bologna?,D. 2024,"B
    (The correct answer is 2022 in English)",False
Quale standard di formato per gli eventi è specificato nel testo?,A. vCalendar,"D
    The text of the correct answer is:  iCalendar",False
Quale dei seguenti servizi online è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,D. AlmaEsami,"B
    The text of the correct answer is: AlmaRegistri",False
Quale tra i seguenti servizi NON è disponibile tramite il portale di Ateneo dell'Università di Bologna?,D. UniboImmagine,"D
    The text of the correct answer is:  D. UniboImmagine",True
Quando sono stati pubblicati i webinar di AlmaMathematica?,C. 05 marzo 2024,"D
    (05 marzo 2023 in English)",False
Quali app sono disponibili per gli studenti dell'Università di Bologna?,"D. myUniBo, myAlmaOrienta, App Job Placement e App Alumni","D
    The text of the correct answer is: myUniBo, myAlmaOrienta, App Job Placement e App Alumni.",True
Quando è possibile presentare domanda per ottenere il contributo per le spese di affitto per studenti fuori sede nell'anno accademico 2023-2024?,D. Entro il 6 settembre,"D
    The text of the correct answer is: 6 settembre",True
Qual è la data limite per la presentazione della domanda per il bando di concorso per i contributi per le spese sanitarie per gli studenti fuori sede?,B. 11 luglio,"C
    The text of the correct answer is: 5 giugno",False
Quando è stata pubblicata l'informazione riguardante la riduzione delle tasse per gli studenti che hanno solo la prova finale da sostenere?,C. 27 febbraio 2024,"D
    (13 febbraio 2024)",False
Qual è la data limite per la presentazione di un'idea di startup alla Call for StartUp?,D. 31 gennaio 2024,"D
    (31 gennaio 2024)",True
In quale fascia oraria si svolge l'evento 'Studiare a prescindere dalla tua situazione economica: borse di studio e agevolazioni' il 28 febbraio?,D. 11.00-12.00,"D
    The text of the correct answer is: 11.00-12.00",True
"Quando è possibile presentare la candidatura per l'avviso di selezione straordinaria per l'ammissione ai corsi di laurea a numero programmato dell'ambito ""Scienze"" per l'a.a. 2024-25?",B. Dal 10 al 19 settembre 2024 (ore 13),B. Dal 10 al 19 settembre 2024 (ore 13),True
"Quando è possibile presentare la domanda per il riconoscimento dello status ""Studente-Atleta""?",D. Fino al 31 ottobre,C. Fino al 20 settembre.,False
Quale servizio online è dedicato specificamente alle offerte di lavoro per studenti e laureati dell'Università di Bologna?,C. AlmaEsami,"D
    The text of the correct answer is:  Bacheca offerte di lavoro",False
Quale dei seguenti servizi NON è accessibile tramite il portale di Ateneo dell'Università di Bologna?,D. IRIS - Archivio produzione scientifica,"A
    The text of the correct answer is: Servizi bibliotecari",False
Quando si terrà la presentazione sui tirocini per i corsi di laurea triennali in ambito scientifico?,B. 6 marzo 2024 dalle 11:00 alle 13:00,"D
    The text of the correct answer is: 6 marzo 2024 dalle 15:00 alle 17:00",False
Qual è l'ID della riunione Microsoft Teams per la presentazione sui tirocini curriculari e la preparazione per la prova finale?,B. 319 917 597 805,A. 319 917 598 805,False
Quale delle seguenti app NON è menzionata come disponibile per gli studenti dell'Università di Bologna?,C. App Alumni,"C
    (In Italian, the answer is: C. App Alumni)",True
Quale standard di formattazione dei calendari è utilizzato nel testo fornito?,C. iCalendar (vCalendar),C. iCalendar (vCalendar),True
Quale dei seguenti servizi online è specificamente dedicato alla gestione degli esami per gli studenti dell'Università di Bologna?,C. AlmaEsami,"C
    The text of the correct answer is:  AlmaEsami",True
Quando si terrà l'evento online 'Obiettivo Tesi senza stress'?,A. 20 settembre 2024,"D
    The text of the correct answer is: 27 settembre 2024.",False
"Quale evento, organizzato presso il Dipartimento di Matematica, offre agli studenti l'opportunità di conoscere esperienze lavorative di laureati in matematica?",D. Professione Matematico 2024,"D
    The text of the correct answer is: Professione Matematico 2024",True
Quale evento dell'Università di Bologna si terrà il 5 aprile 2024 in modalità online?,B. Professione Matematico 2024,"D
    The text of the correct answer is:  A Taste of India: a Multicultural Experience",False
Quale dei seguenti servizi online NON è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,C. AlmaEsami,"A
    The text of the correct answer is: Liste di distribuzione (in English: List of distribution)",False
Quando si terrà la presentazione sui tirocini curriculari per i corsi di laurea triennali in ambito scientifico?,A. Dal 27 febbraio al 28 febbraio 2024,"C
    (The correct answer in English is: The presentation on curricular internships for bachelor's degree courses in the scientific field will be held on March 6, 2024.)",False
Quando si terrà la presentazione dedicata ai tirocini per i corsi di studio in ambito scientifico triennali?,B. Dal 27 febbraio al 28 febbraio 2024,"B
    (The correct answer in English is: From 27 February to 28 February 2024)",True
Quale delle seguenti NON è una funzione principale di un esperto matematico?,"B. Applica le conoscenze matematiche acquisite a problemi diversi di tipo tecnologico, scientifico, economico-finanziario, elaborandone il modello matematico e sviluppando il software necessario.","D
    The text of the correct answer is: D. Svolge attività di divulgazione scientifica con particolare riguardo alla matematica.",False
Qual è la data limite per il superamento degli OFA?,C. 31 marzo,"A
    The text of the correct answer is: 15 febbraio",False
