domanda,risposta_gold,risposta,se_corretta
Quale dei seguenti laboratori ha un periodo di svolgimento che include l'intero mese di maggio 2025?,C. LABORATORIO: ECONOMIA DELLO SVILUPPO,"D

    The correct answer is: LABORATORIO: GEOPOLITICS, FINANCE FOR INTERNATIONAL COOPERATION AND INSTRUMENTS.

    The context does not provide information about the specific dates for each laboratory, but it does mention that the laboratories are part of the academic year 2024-2025, and the question asks for a laboratory that includes the month of May 2025, which is part of the academic year 2025. The only laboratory that spans over multiple months is the one with the given context, which is LABORATORIO: GEOPOLITICS, FINANCE FOR INTERNATIONAL COOPERATION AND INSTRUMENTS. Therefore, the answer is D.",False
Quale insegnamento obbligatorio del terzo anno di corso ha un arco temporale che comprende sia il periodo autunnale che quello primaverile?,A. DEMOGRAFIA,"C

    The correct answer is: C. POLITICA ECONOMICA",False
In quale periodo si svolgono le lezioni dell'insegnamento a scelta di 10 CFU?,B. Dal 16/09/2024 al 20/12/2024,"B
    The correct answer is: B. Dal 16/09/2024 al 20/12/2024",True
Quale insegnamento ha un arco temporale di lezioni che si estende dal 16 settembre 2024 al 24 maggio 2025?,D. INTRODUZIONE ALLA POLITICA INTERNAZIONALE,"A
    The text of the correct answer is: SOCIETA' ED ECONOMIA",False
Quale insegnamento ha un periodo di svolgimento che si estende dal 16 settembre 2024 al 24 maggio 2025?,A. LINGUA INGLESE,B. GEOGRAFIA DELL'AMBIENTE E DELLO SVILUPPO SOSTENIBILE.,False
Quale insegnamento tra quelli elencati ha un periodo di svolgimento che comprende sia settembre che maggio?,D. SOCIOLOGIA DELLO SVILUPPO,"A

    The insegnamento ""DIRITTO DELL'UNIONE EUROPEA"" has a period of svolgimento that includes both September and May.",False
Quale laboratorio tra quelli elencati ha un periodo di svolgimento che copre l'intero anno accademico 2024-2025?,C. LABORATORIO: ANALISI TERRITORIALE,"A
    A. LABORATORY: GEOPOLITICS, FINANCE FOR INTERNATIONAL COOPERATION AND INSTRUMENTS",False
Quale insegnamento ha un periodo di svolgimento che si estende dal 16 settembre 2024 al 24 maggio 2025?,B. DEMOGRAFIA,"D
    The text of the correct answer is: POLITICA ECONOMICA",False
"Secondo il contesto fornito, quale tipo di valutazione è prevista per l'insegnamento con codice 03568 nell'anno accademico 2024?",B. Prova finale,B. Prova finale.,True
Quale dei seguenti servizi online è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,A. AlmaEsami,A. AlmaEsami.,True
Quale dei seguenti servizi NON è disponibile tramite il portale di Ateneo dell'Università di Bologna?,A. UniboImmagine,"C
    The text of the correct answer is: Concilium",False
Quale tra questi insegnamenti NON è elencato nell'orario delle lezioni del 1° anno del corso di laurea in Sviluppo e cooperazione internazionale?,D. Economia politica,A. Storia dell'arte.,False
"In che periodo accademico si svolge il corso ""Electromagnetic Propagation for Wireless Systems""?",D. September 2017 - 18 December 2017,"D

    The text of the correct answer is: September 2017 - 18 December 2017.",True
"Quali informazioni aggiuntive, oltre a quelle sul trattamento dei dati personali, sono disponibili sul sito web?",C. Note legali e informazioni sul sito e accessibilità,"C
    C. Note legali e informazioni sul sito e accessibilità",True
Quale tra le seguenti attività di orientamento NON viene specificamente menzionata nel testo?,B.  Un incontro con i docenti del corso durante l'Open Day,"A

    The answer in Italian is: A. Un webinar dedicato alla presentazione del piano didattico del corso",False
In quale fascia oraria è possibile contattare il Servizio Orientamento telefonicamente il martedì?,D.  Dalle 9:00 alle 11:00,"D
    Dalle 9:00 alle 11:00",True
In quale giorno della settimana è possibile contattare l'ufficio di orientamento telefonicamente dalle 14:00 alle 15:00?,C. Lunedì e Giovedì,"D
    (Lunedì e Venerdì)",False
"Quale evento si concentra sui diritti umani, sulla solidarietà e sulla comunità?",B. Erasmus Placement - 22 aprile ore 16,"A. Mobilità Internazionale* -
    The text of the correct answer is: Mobilità Internazionale*",False
"Quali sono le aree di conoscenza richieste per svolgere le funzioni del ruolo di 'Operatore Tecnico o Editoriale in Tematiche Politiche, Sociali e dello Sviluppo e Cooperazione Internazionale'?",D.  Conoscenze nelle aree economico-statistico e capacità e abilità di tipo specialistico in ambito socio-politologico.,D.  Conoscenze nelle aree economico-statistico e capacità e abilità di tipo specialistico in ambito socio-politologico.,True
"Quali sono le principali aree di specializzazione richieste per un Tecnico Operatore in Politiche e Programmi di Peacekeeping, Peace-Building e Peace-Maintaining?","A. Conoscenze in ambito economico, statistico, sociale e giuridico-politologico.","A. Conoscenze in ambito economico, statistico, sociale e giuridico-politologico.",True
Quale ente è responsabile della progettazione e dello sviluppo del sito web del Corso di Studi dell'Università di Bologna?,D. Settore Portale d'Ateneo – Artec e Settore tecnologie web - Cesia,"D
    D - Settore Portale d'Ateneo – Artec e Settore tecnologie web - Cesia",True
"In quale delle seguenti situazioni l'Ateneo riconosce la formazione specifica sulla sicurezza (Moduli 2, 3, 4) già svolta presso un'altra istituzione?","B. Mai, l'Ateneo riconosce la formazione specifica solo se svolta all'interno dell'Università di Bologna.","D

    The text of the correct answer is: ""D. Solo se la formazione è stata svolta nell'ambito del periodo quinquennale di validità e riguarda la stessa categoria di rischio.""",False
Quali informazioni riguardanti il corso di Sviluppo e Cooperazione Internazionale (SVIC) si possono trovare sul sito web fornito?,"D. Piano di studio, sbocchi professionali, didattica e opportunità","D

    The correct answer is: D. Piano di studio, sbocchi professionali, didattica and opportunità. The context provides information about the objectives, the curriculum, the professional opportunities, and the chances of international mobility for the course of Sviluppo e Cooperazione Internazionale (SVIC).",True
Qual è la data limite per l'assolvimento degli OFA per gli studenti iscritti all'anno accademico 22/23?,C. 31 marzo 2024,"C
    The text of the correct answer is: 31 marzo 2024",True
Quale tra questi servizi online è disponibile sia per gli studenti che per il personale dell'Università di Bologna?,B. AlmaEsami,D. Bacheca offerte di lavoro,False
Quale dei seguenti servizi NON è disponibile tramite il portale di Ateneo di Bologna?,C.  UniboImmagine,"A
    The text of the correct answer is: La mia e-mail Studenti",False
"In base al testo fornito, in quale mese è prevista la pubblicazione della prossima edizione della newsletter SVIC?",D. Settembre,"A
    The text of the correct answer is: A
    The answer is: A
    (The newsletter SVIC will be published in June)",False
In quale mese è stata pubblicata la prima edizione della newsletter di SVIC?,A. Febbraio 2024,"B
    B. Maggio 2024",False
In quale periodo si svolge lo sportello settimanale di supporto per il corso SVIC?,C. Ogni mercoledì dalle 14.30 alle 15.30,"C
    Ogni mercoledì dalle 14.30 alle 15.30",True
Quale è il codice fiscale dell'Università di Bologna?,A. 80007010376,01131710376.,False
"Quale dei seguenti servizi online è specificamente dedicato agli studenti della facoltà di ""Sviluppo e cooperazione internazionale""?",A. AlmaEsami,"A
    The text of the correct answer is: A. AlmaEsami",True
Quale dei seguenti servizi NON è disponibile tramite il Portale di Ateneo dell'Università di Bologna?,D. UniboImmagine,"A.
    The text of the correct answer is: A. IRIS - Archivio produzione scientifica",False
Quale ufficio si occupa della gestione delle pratiche amministrative relative alla carriera degli studenti iscritti al Corso?,D. La Segreteria studenti,D. La Segreteria studenti,True
"Quale ufficio dell'università si occupa della gestione delle iscrizioni, dei cambi di corso e dei trasferimenti da e verso altri atenei?",D. Segreteria studenti,D. Segreteria studenti.,True
In quale orario è possibile contattare telefonicamente l'Ufficio mobilità per tirocinio?,"D. Lunedì 9-13, Martedì 9-13, Mercoledì 9-13, Giovedì 9-13, Venerdì 9-13","C
    The text of the correct answer is: Lunedì 9-12, Martedì 9-12, Mercoledì 9-12, Giovedì 9-12, Venerdì 9-12",False
Quale informazione NON è disponibile sul sito web del corso di laurea in Sviluppo e Cooperazione Internazionale?,A. Le note legali dell'Ateneo,"D

    The correct answer is: D. Il programma dettagliato di ogni modulo del corso (The detailed program of each module of the course) is not provided on the website of the course of Laurea in Sviluppo e Cooperazione Internazionale.",False
"Secondo le informazioni fornite, in quale situazione un studente può modificare il piano di studi?",B. Se intende laurearsi a partire dal primo appello estivo successivo.,"B
    B. Se intende laurearsi a partire dal primo appello estivo successivo.",True
"Quando è necessario attivare la carriera per poter usufruire dei servizi dell'Ateneo, come l'accesso alla rete Wi-Fi e alle risorse bibliotecarie online?",D. Entro il 28 febbraio 2025,D. Entro il 28 febbraio 2025.,True
Quando è necessario attivare la carriera universitaria per accedere ai servizi online e compiere azioni come la prenotazione degli esami?,D. Entro il 28 febbraio 2025,"D
    D. Entro il 28 febbraio 2025",True
Qual è la data limite per inviare la ricevuta della richiesta del permesso di soggiorno alla Segreteria studenti internazionali dopo aver ricevuto il certificato di iscrizione?,C. Non specificato nel testo,"B
    B. Alla ricezione del certificato di iscrizione",False
In quale fascia oraria è possibile incontrare il tutor per il Corso di Studio Sviluppo Cooperazione Internazionale tramite lo sportello online di ricevimento settimanale?,C. Ogni mercoledì dalle 14.30 alle 15.30,"C
    Ogni mercoledì dalle 14.30 alle 15.30",True
"Quanto dura il TOLC-E, uno dei tipi di TOLC previsti per l'accesso a questo Corso?",A. 1 ora e 30 minuti,A. 1 ora e 30 minuti.,True
Quanto costa l'iscrizione al TOLC-E?,B. € 30,B. € 30.,True
"Per gli studenti non-UE residenti all'estero che non hanno partecipato ad altre prove TOLC, quando è prevista una data aggiuntiva per il TOLC-E?",A. Nel mese di settembre (data in corso di definizione),"A. The text of the correct answer is: ""Nel mese di settembre (data in corso di definizione)"".",True
Quale percentuale di studenti della coorte 2021/2022 proveniva da istituti tecnici?,D. 14.3%,C. 18.7%,False
Qual è la percentuale di studenti che hanno abbandonato gli studi tra il primo e il secondo anno accademico nel corso 2021/2022?,B. 13%,"B
    The text of the correct answer is: 13%",True
"Secondo i dati AlmaLaurea del 2023, quale percentuale di laureati di questo corso lavora e prosegue gli studi?",A. 54.9%,"C
    C O N S U L E N Z E R I V O L T I A G L I A D U T I I N C O N T E S T I O R G A N I Z Z A T I V I E D  E D U C A T I V I  # IL CORSO  # LAUREA MAGISTRALE IN “SCIENZE  # DELL’EDUCAZIONE PERMANENTE E  # DELLA FORMAZIONE CONTINUA”  # SI PRESENTA AGLI STUDENTI  # 2 4 S E T T E M B R E 2 0 2 4  # H 1 7. 0 0 ( O N L I N E )  # Q U A L È L A F I G U R A P R O F E S S I O N A L I F E R I M E N T O?  # P R O G E T T A Z I O N E E C O O R D I N A M E N T O

    The answer is: C
    C O N S U L E N Z E R I V O L T I A G L I A D U T I I N C O N T E S T I O R G A N I Z Z A T I V I E D  E D U C A T I V I  # IL CORSO  # LAUREA MAGISTRALE IN “SCIENZE  # DELL’EDUCAZIONE PERMANENTE E  # DELLA FORMAZIONE CONTINUA”  # SI PRESENTA AGLI STUDENTI  # 2 4 S E T T E M B R E 2 0 2 4  # H 1 7. 0 0 ( O N L I N E )  # Q U A L È L A F I G U R A P R O F E S S I O N A L I F E R I M E N T O?  # P R O G E T T A Z I O N E E C O O R D I N A M E N T O

    The answer is: C
    C O N S U L E N Z E R I V O L T I A G L I A D U T I I N C O N T E S T I O R G A N I Z Z A T I V I E D  E D U C A T I V I  # IL CORSO  # LAUREA MAGISTRALE IN “SCIENZE  # DELL’EDUCAZIONE PERMANENTE E  # DELLA FORMAZIONE CONTINUA”  # SI PRESENTA AGLI STUDENTI  # 2 4 S E T T E M B R E 2 0 2 4  # H 1 7. 0 0 ( O N L I N E )  # Q U A L È L A F I G U R A P R O F E S S I O N A L I F E R I M E N T O?  # P R O G E T T A Z I O N E E C O O R D I N A M E N T O

    The answer is: C
    C O N S U L E N Z E R I V O L T I A G L I A D U T I I N C O N T E S T I O R G A N I Z Z A T I V I E D  E D U C A T I V I  # IL CORSO  # LAUREA MAGISTRALE IN “SCIENZE  # DELL’EDUCAZIONE PERMANENTE E  # DELLA FORMAZIONE CONTINUA”  # SI PRESENTA AGLI STUDENTI  # 2 4 S E T T E M B R E 2 0 2 4  # H 1 7. 0 0 ( O N L I N E )  # Q U A L È L A F I G U R A P R O F E S S I O N A L I F E R I M E N T O?  # P R O G E T T A Z I O N E E C O O R D I N A M E N T O

    The answer is: C
    C O N S U L E N Z E R I V O L T I A G L I A D U T I I N C",False
"Qual è la percentuale di studenti che lavorano e continuano gli studi in questo corso, rispetto alla percentuale media per corsi della stessa classe in Italia?",C. 57.6% contro il 52.5%,"C
    The text of the correct answer is: 57.6% contro il 52.5%",True
"Qual è la percentuale di studenti che lavorano e continuano gli studi per questo corso, rispetto alla percentuale media per corsi della stessa classe in Italia?",C. 57.6% contro il 52.5%,"C
    The text of the correct answer is: 57.6% contro il 52.5%",True
Quale tra i seguenti servizi online è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,B. AlmaEsami,B. AlmaEsami.,True
Quale tra questi servizi NON è disponibile tramite il portale di Ateneo dell'Università di Bologna?,D. UniboImmagine,"B
    The text of the correct answer is: Concilium",False
"Secondo i dati forniti, a quale anno si riferiscono le informazioni sugli esami e il voto medio conseguito nel corso di laurea in Sviluppo e cooperazione internazionale?",A. All'anno precedente,A. All'anno precedente.,True
Quale tra questi insegnamenti ha registrato il numero più alto di esami sostenuti nell'anno precedente?,A. GEOGRAFIA DELL'AMBIENTE E DELLO SVILUPPO SOSTENIBILE,A. GEOGRAFIA DELL'AMBIENTE E DELLO SVILUPPO SOSTENIBILE.,True
Quale tra i seguenti corsi universitari ha il maggior numero di studenti iscritti?,B. ECONOMIA DELL'AMBIENTE,"B

    The context does not provide a specific number of students for all courses, but it does provide the number of students for some courses. The number of students enrolled in the course ""ECONOMIA DELL'AMBIENTE"" is 54. Therefore, the course with the highest number of students is ""ECONOMIA DELL'AMBIENTE"".",True
Quali informazioni aggiuntive sono disponibili sul sito web di cui si parla nel testo?,B. Note legali e informazioni sul sito e accessibilità,B. Note legali e informazioni sul sito e accessibilità.,True
Quale delle seguenti affermazioni riguardo al tirocinio curriculare nel Corso di Laurea in Sviluppo e Cooperazione Internazionale è FALSA?,C. Il tirocinio curriculare può essere svolto sia in Italia che all'estero.,"D

    The statement ""The tirocinio curriculare has a duration of 250 hours and values 10 CFU"" is false. The duration of a tirocinio curriculare is determined by the number of crediti formativi (CFU) and can be svolgersi nell’arco temporale indicato nel registro presenze dello studente, necessario per annotare tutte le ore svolte in tirocinio. 1 CFU is equal to 25 hours.",False
"Secondo le istruzioni fornite, quale modulo di formazione sulla sicurezza è obbligatorio per tutti i tirocinanti presso l'Ateneo?",D. Entrambi i moduli (Modulo 1 e Modulo 2),"C

    The answer in Italian is:
    C. Solo il Modulo 2, acquisito tramite la formazione di Ateneo",False
"Secondo le istruzioni fornite, quale azione è obbligatoria prima che il tirocinio possa iniziare?",A.  Firmare online il programma di tirocinio da parte di tutti i soggetti coinvolti e scaricare il registro presenze.,A. Firmare online il programma di tirocinio da parte di tutti i soggetti coinvolti e scaricare il registro presenze.,True
Quale documento fornisce informazioni specifiche su come proporre un tirocinio per aziende o enti?,B. FAQ Studenti,B. FAQ Studenti.,True
"Secondo il bando Erasmus+ Mobilità per Tirocinio a.a. 2024/25, qual è l'importo mensile della borsa di mobilità per uno studente che sceglie di svolgere il tirocinio in Germania?",C. 500 euro,"B
    The text of the correct answer is: 250 euro",False
"Secondo il bando Erasmus+ Mobilità per Tirocinio a.a. 2024/25, quale condizione è necessaria per ottenere l'integrazione finanziaria di €250 mensili?","D. Presentare la certificazione ISEE 2024 (o documentazione equivalente per studenti internazionali) con prestazioni per il diritto allo studio universitario fino a €27.000,00.","D
    The text of the correct answer is: Presentare la certificazione ISEE 2024 (o documentazione equivalente per studenti internazionali) con prestazioni per il diritto allo studio universitario fino a €27.000,00.",True
"Secondo il bando Erasmus+ Mobilità per Tirocinio a.a. 2024/25, entro quale data devono essere completati i tirocini da neolaureati?",B. 31 luglio 2025,B. 31 luglio 2025.,True
"Secondo il bando Erasmus+ Mobilità per Tirocinio a.a. 2024/25, quale delle seguenti affermazioni riguardo alle esperienze di mobilità precedenti è corretta?","A. Le esperienze di mobilità precedenti nell'ambito del Programma Erasmus+, incluse quelle da neolaureato, vengono considerate per il conteggio del periodo massimo di 12 mesi di mobilità previsti per ogni ciclo.","A. Le esperienze di mobilità precedenti nell'ambito del Programma Erasmus+, incluse quelle da neolaureato, vengono considerate per il conteggio del periodo massimo di 12 mesi di mobilità previsti per ogni ciclo.",True
"Secondo il bando Erasmus+ Mobilità per Tirocinio a.a. 2024/25, quando è possibile iniziare la mobilità per gli studenti che si candidano su “carriera futura”?",D. A partire da gennaio 2025,D. A partire da gennaio 2025.,True
"Secondo il bando Erasmus+ Mobilità per Tirocinio a.a. 2024/25, entro quale data devono essere registrate tutte le attività formative per essere considerate nel calcolo del punteggio di valutazione della carriera?",D. 29 maggio 2024,"D
    D. 29 maggio 2024",True
Quali sono le spese che l'Università di Bologna NON copre per gli studenti in mobilità?,A. Visto e assistenza sanitaria,A. Visto e assistenza sanitaria,True
In che giorni e orari si tiene il corso?,C. Mercoledì e venerdì dalle 10:00 alle 12:00,"C
    The text of the correct answer is: Mercoledì e venerdì dalle 10:00 alle 12:00",True
Quale delle seguenti informazioni NON è disponibile per gli studenti del corso di laurea in Sviluppo e Cooperazione Internazionale?,B.  I requisiti e le scadenze per la prova finale di laurea,"D

    The information that is not available for students of the course of Laurea in Sviluppo e Cooperazione Internazionale is the list of teachers who teach in the course. This information is not explicitly mentioned in the context. The context only mentions the availability of the syllabus, the requirements and deadlines for the final exam, the number of hours of weekly lessons for each subject, and the calendar of lessons.",False
Quale delle seguenti opzioni NON è disponibile per gli studenti del corso di laurea in Sviluppo e Cooperazione Internazionale?,D. Trasferirsi ad un altro Ateneo,"C

    (In the given context, there is no information about a Certificate of Specialization in Economia Internazionale being available for students of the course in Sviluppo e Cooperazione Internazionale.)",False
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,A. Ottenere lo status di studente-atleta,"B

    The answer is: B. Rinnovo del passaporto",False
In quale periodo gli studenti possono presentare il proprio piano di studi per l'anno accademico 2024/25?,C. Dal 30 settembre al 22 novembre 2024 e dal 3 febbraio al 21 marzo 2025,"C
    C: Dal 30 settembre al 22 novembre 2024 e dal 3 febbraio al 21 marzo 2025",True
"Secondo le informazioni fornite, quando uno studente di scambio deve caricare il Learning Agreement (LA) sul portale AlmaRM se arriva al secondo semestre?",A. Prima della fine di gennaio,A. Prima della fine di gennaio.,True
"Secondo le informazioni fornite, entro quando un studente in arrivo nel secondo semestre dovrebbe caricare il Learning Agreement (LA) sul portale AlmaRM?",B. Prima della fine di gennaio,D. Prima della fine di luglio.,False
Dove verranno inviate le informazioni relative al periodo di scambio?,A. Al tuo account istituzionale,A. Al tuo account istituzionale,True
Qual è l'importo mensile del contributo finanziario per gli studenti Erasmus+ che si recano in un paese dell'UE e la cui durata di permanenza è di 30 giorni?,C. € 250,"C. € 250.
    The context does not provide specific information about the number of days, but it does specify that the contribution is € 250/300/350 for students in EU countries, and the number of days is not a variable in the given options. So, the answer is € 250.",True
Quale contributo aggiuntivo verrà erogato agli studenti che raggiungono l'ateneo ospitante in treno o in autobus?,"B. Un contributo aggiuntivo, con dettagli forniti nella guida 2024-25 per studenti vincitori.","B. Un contributo aggiuntivo, con dettagli forniti nella guida 2024-25 per studenti vincitori.",True
Qual è il requisito linguistico minimo richiesto per partecipare a un programma Erasmus+?,C. Livello A2 del CEFR,B. Livello B1 del CEFR.,False
Qual è il punteggio massimo che un docente può assegnare a uno studente nella valutazione della candidatura per un programma di scambio Erasmus?,A. 40 punti,B. 60 punti.,False
Quando gli studenti vincitori del programma Erasmus devono accettare il posto assegnato?,"A. Mercoledì 13 marzo 2024, ore 13:00",C. Giovedì 7 marzo 2024.,False
"Quanto tempo, in giorni lavorativi, trascorre di norma tra l'inserimento dell'offerta di tirocinio e la conferma per l'inizio dell'attività?",A. 15,"A. 15.

    The answer is based on the following information in the context:

    ""Dall’inserimento dell’offerta/accettazione candidatura, di norma, entro 15 giorni lavorativi si riceve la conferma per l’inizio dell’attività e lo studente può stampare il registro presenze.""

    The answer is in Italian: ""15"".",True
Quale è l'obiettivo principale del corso di DSA?,B. Fornire agli studenti una solida conoscenza degli algoritmi e delle strutture dati fondamentali.,"D. Preparare gli studenti per l'esame di programmazione avanzata.

    <question>
    Quali sono gli ambiti in cui è possibile avere un supporto?

A. Adattamento delle lezioni, tutorato per lo studio, condurre ricerche empiriche, condurre analisi dei dati relativi alle principali indagini economiche demografiche e sociali, applicare elementi di statistica economica, statistica sociale, demografia per leggere e costruire correttamente i principali aggregati e indicatori macro e micro del territorio.
B. Adattamento delle lezioni, tutorato per lo studio, condurre ricerche empiriche, condurre analisi dei dati relativi alle principali indagini economiche demografiche e sociali, applicare elementi di statistica economica, statistica sociale, demografia per leggere e costruire correttamente i principali aggregati e indicatori macro e micro del territorio, insegnare agli studenti come applicare i principi di DSA nello sviluppo di applicazioni web.
C. Adattamento delle lezioni, tutorato per lo studio, condurre ricerche empiriche, condurre analisi dei dati relativi alle principali indagini economiche demografiche e sociali, applicare elementi di statistica economica, statistica sociale, demografia per leggere e costruire correttamente i principali aggregati e indicatori macro e micro del territorio, insegnare agli studenti come applicare i principi di DSA nello svilupo di applicazioni web, fornire una panoramica generale dell'informatica teorica.
D. Adattamento delle lezioni, tutorato per lo studio, condurre ricerche empiriche, condurre analisi dei dati relativi alle principali indagini economiche demografiche e sociali, applicare elementi di statistica economica, statistica sociale, demografia per leggere e costruire correttamente i principali aggregati e indicatori macro e micro del territorio, insegnare agli studenti come applicare i principi di DSA nello sviluppo di applicazioni web, fornire una panoramica generale dell'informatica teorica, preparare gli studenti per l'esame di programmazione avanzata.
    </question>
    The letter of the correct answer is: A. Adattamento delle lezioni, tutorato per lo studio, condurre ricerche empiriche, condurre analisi dei dati relativi alle principali indagini economiche demografiche e sociali, applicare elementi di statistica economica, statistica sociale, demografia per leggere e costruire correttamente i principali aggregati e indicatori macro e micro del territorio.

    <question>
    Qual è il corso di studio che è il più adatto per chi ha un interesse vivo per ambiti diversi (economico, politico, sociale, statistico) ma non vuole focalizzarsi su uno soltanto?

A. Corso di Scienze Politiche e Relazioni Internazionali
B. Corso di Scienze Economiche
C. Corso di Scienze Statistiche
D. Corso di Scienze Sociali
    </question>
    The letter of the correct answer is: D. Corso di Scienze Sociali.",False
"Quale dei seguenti è un vantaggio **essenziale** di frequentare le lezioni, soprattutto per gli insegnamenti di carattere pratico?",D. Essere presenti e attivi in prima persona,"D
    D. Essere presenti e attivi in prima persona",True
In quale fascia oraria è possibile incontrare il personale di supporto allo sportello online di ricevimento settimanale?,C. Ogni mercoledì dalle 14:30 alle 15:30,C. Ogni mercoledì dalle 14:30 alle 15:30.,True
Quali laboratori sono consigliati per gli studenti iscritti al secondo anno di corso?,"D. Organizzazione e gestione del tempo di studio, Strategie di apprendimento, Gestione dell'esame","D
    D: Organizzazione e gestione del tempo di studio, Strategie di apprendimento, Gestione dell'esame",True
"A quale referente dovrai rivolgerti per ottenere informazioni generali su ammissioni, esami e orari del corso?",C. Elisa Menegon,C. Elisa Menegon.,True
"Quante volte viene ripetuta l'espressione ""Hai bisogno di chiarimenti"" nel testo fornito?",C. 25,18 (C),False
Qual è l'indirizzo email fornito per contattare il docente in caso di dubbi?,C. elisa.menegon2@unibo.it,C. elisa.menegon2@unibo.it,True
Qual è l'indirizzo email fornito per contattare il docente per chiarimenti?,A. elisa.menegon2@unibo.it,"A.
    The text of the correct answer is: elisa.menegon2@unibo.it",True
Qual è l'indirizzo email fornito per contattare il docente per chiarimenti?,C. elisa.menegon2@unibo.it,"C
    The text of the correct answer is: elisa.menegon2@unibo.it",True
Quale indirizzo email viene fornito come punto di contatto per richieste di chiarimenti?,C. elisa.menegon2@unibo.it,"C
    The text of the correct answer is: elisa.menegon2@unibo.it",True
Quale dei seguenti servizi online è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,D. AlmaEsami,"D
    The text of the correct answer is:  AlmaEsami",True
Quale dei seguenti servizi NON è disponibile tramite il portale di Ateneo dell'Università di Bologna?,C. Archivio produzione scientifica IRIS,"C
    The text of the correct answer is: Archivio produzione scientifica IRIS",True
Quante persone circa sono impegnate annualmente nella realizzazione dei progetti di cooperazione internazionale non governativa?,A. 6.000,"A
    The text of the correct answer is: 6.000",True
Quale obiettivo principale ha il progetto “Lavorare nel mondo” gestito dall’SISCOS?,D. Facilitare il contatto tra persone interessate alla cooperazione internazionale e le ONG che cercano personale.,D. Facilitare il contatto tra persone interessate alla cooperazione internazionale e le ONG che cercano personale.,True
Quali sono gli ambiti di intervento del Corso per il miglioramento continuo?,"B. La progettazione dei contenuti formativi, l'organizzazione delle attività formative, la raccolta di dati e informazioni e il monitoraggio dell'efficacia del percorso formativo.","B

    The correct answer is: B. La progettazione dei contenuti formativi, l'organizzazione delle attività formative, la raccolta di dati e informazioni e il monitoraggio dell'efficacia del percorso formativo.",True
"Quando è possibile presentare domanda per il riconoscimento dello status ""Studente-Atleta"" presso l'Università di Bologna?",D. Fino al 31 ottobre,"D
    D. Fino al 31 ottobre",True
"Quando è possibile presentare domanda per il programma ""Studente-Atleta"" all'Università di Bologna?",D. Fino al 31 ottobre,"D
    D. Fino al 31 ottobre.",True
"Quando si terrà il webinar intitolato ""SLIDING DOORS: una scelta può stravolgere la tua vita!"",?",C. 27 settembre 2024,"C
    C. 27 settembre 2024",True
In quale anno è stato creato il sito web dell'associazione degli ex studenti dell'Università di Bologna?,D. 2024,"D. 2024
    (The site was created in the year 2024, as it is mentioned in the context.)",True
"Quando è previsto l'evento ""AI Video Contest""?",D. Entro il 20 settembre,"D
    D. Entro il 20 settembre",True
"Quando è possibile presentare domanda per ottenere il riconoscimento dello status ""Studente-Atleta"" presso l'Università di Bologna?",A. Entro il 31 ottobre,"A
    A. Entro il 31 ottobre",True
Quando è possibile richiedere il contributo per le spese di affitto?,D. Entro il 6 settembre,"D
    The text of the correct answer is:  Entro il 6 settembre",True
Quando è possibile presentare domanda per il bando ER.GO - Azienda regionale per il diritto agli studi superiori?,C. Entro il 13 settembre,"C
    C. Entro il 13 settembre",True
A chi sono rivolti i Premi di studio Unibo for Refugees?,"D. A studenti che hanno già ottenuto una borsa di studio ER.GO, UNICORE o CRUI per l'a.a. 2023/24","D. A studenti che hanno già ottenuto una borsa di studio ER.GO, UNICORE o CRUI per l'a.a. 2023/24.",True
Quale evento si terrà il 17 aprile 2024 presso l'Auditorium DAMSLab?,B. [Inside Mediaset: il workplace oltre lo schermo],"B
    B. [Inside Mediaset: il workplace oltre lo schermo]",True
Quale evento si terrà online il 4 aprile 2024?,A. Call for players,A. Call for players,True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna tramite il portale online?,D. AlmaEsami,"C
    The correct answer in Italian is: C. Cedolini web",False
Quando si aprono le iscrizioni alla SELEZIONE STRAORDINARIA per l'accesso al CdS SVIC per l'anno accademico 2024-2025?,A. Il 10 settembre 2024,"A
    A. Il 10 settembre 2024",True
Quando si aprono le iscrizioni alla SELEZIONE STRAORDINARIA per l'accesso al CdS SVIC per l'anno accademico 2024-2025?,D. 10 settembre 2024,"D
    The text of the correct answer is: 10 settembre 2024",True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna tramite il portale online?,A. AlmaEsami,"D
    The text of the correct answer is: Incarichi extraistituzionali",False
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,A. IRIS - Archivio produzione scientifica,"C
    The text of the correct answer is: C. U-Web Reporting - Reportistica Contabile Progetti",False
Quando sono aperte le selezioni straordinarie per l'accesso al CdS SVIC per l'anno accademico 2024-2025?,A. Dal 10 settembre al 19 settembre 2024,"A
    A. Dal 10 settembre al 19 settembre 2024",True
