domanda,risposta_gold,risposta,se_corretta
"Quando è possibile presentare la domanda per il riconoscimento dello status ""Studente-Atleta""?",A. Fino al 31 ottobre,"A
    The text of the correct answer is: A. Fino al 31 ottobre",True
Quale servizio online è dedicato specificamente alle offerte di lavoro per studenti e laureati dell'Università di Bologna?,A. AlmaEsami,B. Bacheca offerte di lavoro,False
Quale dei seguenti servizi NON è accessibile tramite il portale di Ateneo dell'Università di Bologna?,A. IRIS - Archivio produzione scientifica,"B.
    The text of the correct answer is: B. U-Web Reporting - Reportistica Contabile Progetti.",False
Quando si terrà la presentazione sui tirocini per i corsi di laurea triennali in ambito scientifico?,C. 6 marzo 2024 dalle 11:00 alle 13:00,C. 6 marzo 2024 dalle 11:00 alle 13:00.,True
Qual è l'ID della riunione Microsoft Teams per la presentazione sui tirocini curriculari e la preparazione per la prova finale?,A. 319 917 597 805,A. 319 917 597 805,True
Quale delle seguenti app NON è menzionata come disponibile per gli studenti dell'Università di Bologna?,B. App Alumni,A. App Studenti,False
Quale standard di formattazione dei calendari è utilizzato nel testo fornito?,D. iCalendar (vCalendar),D. iCalendar (vCalendar),True
Quale dei seguenti servizi online è specificamente dedicato alla gestione degli esami per gli studenti dell'Università di Bologna?,C. AlmaEsami,C. AlmaEsami.,True
Quando si terrà l'evento online 'Obiettivo Tesi senza stress'?,B. 20 settembre 2024,B. 20 settembre 2024.,True
"Quale evento, organizzato presso il Dipartimento di Matematica, offre agli studenti l'opportunità di conoscere esperienze lavorative di laureati in matematica?",C. Professione Matematico 2024,C. Professione Matematico 2024.,True
Quale evento dell'Università di Bologna si terrà il 5 aprile 2024 in modalità online?,C. Professione Matematico 2024,A. Conosci il Collegio Superiore dell’Università di Bologna,False
Quale dei seguenti servizi online NON è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,A. AlmaEsami,"D
    The text of the correct answer is:  Liste di distribuzione",False
Quando si terrà la presentazione sui tirocini curriculari per i corsi di laurea triennali in ambito scientifico?,A. Dal 27 febbraio al 28 febbraio 2024,"B
    The text of the correct answer is:  Il 6 marzo 2024",False
Quando si terrà la presentazione dedicata ai tirocini per i corsi di studio in ambito scientifico triennali?,D. Dal 27 febbraio al 28 febbraio 2024,C. Il 6 marzo 2024.,False
Quale delle seguenti NON è una funzione principale di un esperto matematico?,"C. Applica le conoscenze matematiche acquisite a problemi diversi di tipo tecnologico, scientifico, economico-finanziario, elaborandone il modello matematico e sviluppando il software necessario.","B
    The text of the correct answer is: B. Svolge attività di divulgazione scientifica con particolare riguardo alla matematica.",False
Qual è la data limite per il superamento degli OFA?,D. 31 marzo,"D
    The text of the correct answer is: 31 marzo",True
